"x1","y1","x2","y2"
4658.915171,-1723.946413,4712.555448,-1879.831421
3951.381327,-1996.16403,4123.518224,-1875.925829
4522.410404,-1583.492337,4664.888088,-1635.170189
3562.790843,-1468.604127,3572.125814,-1425.436248
4274.513594,-2199.939249,4220.729877,-2246.104661
4274.513594,-2199.939249,4429.113426,-2427.169455
4274.513594,-2199.939249,4148.591379,-2156.488658
3529.303191,-1912.323639,3391.409424,-1888.41287
3529.303191,-1912.323639,3493.387656,-1837.020903
3529.303191,-1912.323639,3640.691395,-2084.83309
3624.10676,-2116.425814,3640.691395,-2084.83309
4238.251699,-1888.955182,4123.518224,-1875.925829
3577.151701,-1695.582884,3493.387656,-1837.020903
3577.151701,-1695.582884,3562.790843,-1468.604127
3879.915156,-2016.94618,3950.086641,-2268.589041
3879.915156,-2016.94618,3951.381327,-1996.16403
4362.48074,-1931.09986,4450.610392,-1760.070181
4362.48074,-1931.09986,4274.513594,-2199.939249
4362.48074,-1931.09986,4238.251699,-1888.955182
3430.905141,-2142.631662,3344.999681,-2316.05312
3430.905141,-2142.631662,3391.409424,-1888.41287
3430.905141,-2142.631662,3529.303191,-1912.323639
3430.905141,-2142.631662,3624.10676,-2116.425814
3513.437743,-1482.248915,3277.876692,-1446.936132
3513.437743,-1482.248915,3338.781186,-1534.398831
3513.437743,-1482.248915,3572.125814,-1425.436248
3513.437743,-1482.248915,3562.790843,-1468.604127
3719.892429,-2049.738948,3873.236984,-2294.994544
3719.892429,-2049.738948,3640.691395,-2084.83309
3719.892429,-2049.738948,3624.10676,-2116.425814
3719.892429,-2049.738948,3879.915156,-2016.94618
4409.508436,-1386.150693,4522.410404,-1583.492337
3737.57712,-1839.531368,3493.387656,-1837.020903
3737.57712,-1839.531368,3951.381327,-1996.16403
3737.57712,-1839.531368,3577.151701,-1695.582884
4716.097306,-1482.095338,4664.888088,-1635.170189
4716.097306,-1482.095338,4522.410404,-1583.492337
3960.629611,-1707.66086,3951.381327,-1996.16403
3960.629611,-1707.66086,4238.251699,-1888.955182
4822.05564,-1865.947349,4712.555448,-1879.831421
4822.05564,-1865.947349,4658.915171,-1723.946413
4822.05564,-1865.947349,4936.665715,-2122.581836
5376.46573,-1854.765474,5406.114408,-1651.708546
5133.097296,-1600.105506,5044.219457,-1801.380892
4823.16651,-1624.614366,4664.888088,-1635.170189
4823.16651,-1624.614366,4716.097306,-1482.095338
4823.16651,-1624.614366,5133.097296,-1600.105506
5248.784152,-1650.301015,5406.114408,-1651.708546
5248.784152,-1650.301015,5133.097296,-1600.105506
5256.142197,-1430.187193,5303.163562,-1416.215356
5256.142197,-1430.187193,4970.397788,-1443.851391
5456.267798,-1888.935636,5406.114408,-1651.708546
5456.267798,-1888.935636,5376.46573,-1854.765474
4897.228537,-2226.684756,4776.568709,-2419.793203
4897.228537,-2226.684756,5089.189246,-2295.463785
4897.228537,-2226.684756,5094.320776,-2350.835527
4897.228537,-2226.684756,4982.564596,-2497.363538
4897.228537,-2226.684756,4936.665715,-2122.581836
5288.181901,-1489.240686,5248.784152,-1650.301015
5288.181901,-1489.240686,5256.142197,-1430.187193
5127.711402,-1768.49482,5193.440008,-1965.006484
5127.711402,-1768.49482,5376.46573,-1854.765474
5127.711402,-1768.49482,5044.219457,-1801.380892
5127.711402,-1768.49482,5248.784152,-1650.301015
5013.607481,-1979.22712,4936.665715,-2122.581836
5013.607481,-1979.22712,5193.440008,-1965.006484
5013.607481,-1979.22712,5044.219457,-1801.380892
5511.666669,-1575.692111,5288.181901,-1489.240686
5356.093297,-2097.491577,5303.312366,-2316.259401
5356.093297,-2097.491577,5456.823966,-2441.52256
5356.093297,-2097.491577,5193.440008,-1965.006484
4932.165844,-861.253111,4818.215173,-850.720659
4988.038667,-1088.031312,5256.142197,-1430.187193
5283.230248,-674.555819,5261.239872,-516.441984
4961.992845,-1014.129832,5123.216676,-1003.774292
4961.992845,-1014.129832,4988.038667,-1088.031312
4818.628032,-711.602416,4818.215173,-850.720659
4818.628032,-711.602416,4932.165844,-861.253111
5323.921748,-1284.063936,5303.163562,-1416.215356
5323.921748,-1284.063936,5256.142197,-1430.187193
5346.090829,-699.801531,5261.239872,-516.441984
5346.090829,-699.801531,5283.230248,-674.555819
4784.204009,-918.490696,4818.215173,-850.720659
4784.204009,-918.490696,4932.165844,-861.253111
4784.204009,-918.490696,4961.992845,-1014.129832
5272.319688,-931.598929,5123.216676,-1003.774292
5272.319688,-931.598929,5346.090829,-699.801531
5500.772271,-1134.714165,5323.921748,-1284.063936
5077.0771,-660.315848,5283.230248,-674.555819
5077.0771,-660.315848,4818.628032,-711.602416
4953.394031,-1111.917137,4970.397788,-1443.851391
4953.394031,-1111.917137,4988.038667,-1088.031312
4816.023152,-1179.644728,4953.394031,-1111.917137
4987.888303,-559.913541,4786.758625,-606.270771
4987.888303,-559.913541,5077.0771,-660.315848
5420.066504,-1365.479894,5303.163562,-1416.215356
5420.066504,-1365.479894,5288.181901,-1489.240686
5420.066504,-1365.479894,5323.921748,-1284.063936
5426.189338,-1104.37959,5123.216676,-1003.774292
5426.189338,-1104.37959,5497.074306,-852.674653
5426.189338,-1104.37959,5272.319688,-931.598929
5426.189338,-1104.37959,5500.772271,-1134.714165
4564.33338,-745.34171,4786.758625,-606.270771
4581.370903,-1067.571143,4784.204009,-918.490696
4581.370903,-1067.571143,4816.023152,-1179.644728
4086.788777,-682.860909,3780.659836,-653.228087
4086.788777,-682.860909,4078.946679,-553.56469
4541.836073,-823.741684,4564.33338,-745.34171
4438.970322,-1245.369319,4409.508436,-1386.150693
4322.409744,-1009.907339,4581.370903,-1067.571143
3500.292936,-865.651939,3541.283945,-949.066455
3500.292936,-865.651939,3728.350654,-829.684727
4676.322456,-1314.40396,4970.397788,-1443.851391
4676.322456,-1314.40396,4438.970322,-1245.369319
3494.583454,-948.069081,3541.283945,-949.066455
3542.060683,-562.623327,3780.659836,-653.228087
3542.060683,-562.623327,3728.350654,-829.684727
4494.912157,-869.886046,4541.836073,-823.741684
4494.912157,-869.886046,4322.409744,-1009.907339
4623.872979,-1174.192306,4816.023152,-1179.644728
4623.872979,-1174.192306,4438.970322,-1245.369319
4623.872979,-1174.192306,4676.322456,-1314.40396
3745.567416,-1089.773666,3813.809998,-1525.526843
3745.567416,-1089.773666,3728.350654,-829.684727
3745.567416,-1089.773666,4024.485358,-1065.124661
4604.720049,-847.008455,4818.215173,-850.720659
4604.720049,-847.008455,4784.204009,-918.490696
4604.720049,-847.008455,4541.836073,-823.741684
4604.720049,-847.008455,4494.912157,-869.886046
3441.560056,-835.260875,3500.292936,-865.651939
4038.00918,-1204.030666,4024.485358,-1065.124661
4038.00918,-1204.030666,3745.567416,-1089.773666
3513.987619,-1139.638137,3572.125814,-1425.436248
3513.987619,-1139.638137,3541.283945,-949.066455
3513.987619,-1139.638137,3494.583454,-948.069081
4456.123282,-737.462573,4564.33338,-745.34171
4456.123282,-737.462573,4399.640481,-675.982158
4456.123282,-737.462573,4541.836073,-823.741684
4456.123282,-737.462573,4494.912157,-869.886046
3426.616479,-1240.207186,3261.45447,-1423.60282
4200.904328,-802.087298,4086.788777,-682.860909
4200.904328,-802.087298,4456.123282,-737.462573
4035.719775,-1288.10586,3813.809998,-1525.526843
4035.719775,-1288.10586,3960.629611,-1707.66086
4035.719775,-1288.10586,4038.00918,-1204.030666
4213.291121,-981.209222,4024.485358,-1065.124661
4213.291121,-981.209222,4322.409744,-1009.907339
4213.291121,-981.209222,4200.904328,-802.087298
4366.946644,-1237.539819,4409.508436,-1386.150693
4366.946644,-1237.539819,4438.970322,-1245.369319
4366.946644,-1237.539819,4213.291121,-981.209222
3357.91905,-1066.526238,3494.583454,-948.069081
3357.91905,-1066.526238,3513.987619,-1139.638137
3357.91905,-1066.526238,3426.616479,-1240.207186
2603.740157,-1351.543361,2831.498487,-1439.447156
2603.740157,-1351.543361,2638.234589,-1554.623682
3121.715651,-722.040062,3201.273559,-859.730435
2756.783275,-578.221848,2878.287624,-677.973616
3131.964122,-1122.693945,3426.616479,-1240.207186
2445.172297,-1050.442144,2601.190844,-980.368058
2445.172297,-1050.442144,2439.792641,-1065.440189
2598.382323,-745.336013,2587.315155,-648.381565
3285.589431,-1055.063324,3441.560056,-835.260875
3285.589431,-1055.063324,3357.91905,-1066.526238
3285.589431,-1055.063324,3131.964122,-1122.693945
2594.25749,-639.867393,2587.315155,-648.381565
2594.25749,-639.867393,2756.783275,-578.221848
3391.184898,-765.789039,3441.560056,-835.260875
3391.184898,-765.789039,3273.184989,-600.481915
3107.480096,-1362.163129,2978.349523,-1621.875021
3107.480096,-1362.163129,3261.45447,-1423.60282
2284.669875,-1257.706441,2435.737873,-1421.01287
2284.669875,-1257.706441,2439.792641,-1065.440189
2383.197862,-816.853651,2601.190844,-980.368058
2383.197862,-816.853651,2445.172297,-1050.442144
2383.197862,-816.853651,2598.382323,-745.336013
2798.443072,-1330.106916,2831.498487,-1439.447156
2540.344684,-1089.113293,2435.737873,-1421.01287
2540.344684,-1089.113293,2603.740157,-1351.543361
2540.344684,-1089.113293,2601.190844,-980.368058
2540.344684,-1089.113293,2439.792641,-1065.440189
2540.344684,-1089.113293,2445.172297,-1050.442144
3193.313781,-600.523775,3273.184989,-600.481915
3193.313781,-600.523775,3121.715651,-722.040062
3193.313781,-600.523775,2878.287624,-677.973616
2340.309347,-716.066532,2587.315155,-648.381565
2931.348444,-1105.39088,2957.670267,-1153.682177
2931.348444,-1105.39088,3131.964122,-1122.693945
2931.348444,-1105.39088,2798.443072,-1330.106916
3039.692132,-965.104307,3201.273559,-859.730435
3039.692132,-965.104307,3285.589431,-1055.063324
2718.387061,-1041.008689,2601.190844,-980.368058
2718.387061,-1041.008689,2931.348444,-1105.39088
3169.285398,-690.143058,3201.273559,-859.730435
3169.285398,-690.143058,3391.184898,-765.789039
3169.285398,-690.143058,3193.313781,-600.523775
2794.688605,-767.053099,2598.382323,-745.336013
2794.688605,-767.053099,3039.692132,-965.104307
2794.688605,-767.053099,2718.387061,-1041.008689
2323.923244,-803.268427,2138.175115,-884.165744
2323.923244,-803.268427,2383.197862,-816.853651
2323.923244,-803.268427,2340.309347,-716.066532
2956.856754,-762.698782,3121.715651,-722.040062
2956.856754,-762.698782,2878.287624,-677.973616
2956.856754,-762.698782,2794.688605,-767.053099
2107.749687,-1325.693693,2206.101938,-1521.21037
2846.969125,-1354.774372,2957.670267,-1153.682177
2846.969125,-1354.774372,2798.443072,-1330.106916
3049.382084,-1340.626313,2978.349523,-1621.875021
3049.382084,-1340.626313,2957.670267,-1153.682177
3049.382084,-1340.626313,3107.480096,-1362.163129
3049.382084,-1340.626313,2846.969125,-1354.774372
2336.312062,-895.875232,2138.175115,-884.165744
2336.312062,-895.875232,2383.197862,-816.853651
2336.312062,-895.875232,2323.923244,-803.268427
1999.954959,-1156.081837,2138.175115,-884.165744
1999.954959,-1156.081837,2284.669875,-1257.706441
1999.954959,-1156.081837,2107.749687,-1325.693693
1819.371494,-553.737957,2136.122269,-605.350668
1304.487399,-1313.89069,1418.42266,-1522.566943
1465.781165,-990.7361,1278.61021,-887.083749
1689.14125,-1213.539968,1654.272161,-1513.221727
2016.595528,-1349.645071,2107.749687,-1325.693693
2016.595528,-1349.645071,1999.954959,-1156.081837
1528.234111,-995.772673,1465.781165,-990.7361
1580.981205,-1190.384193,1689.14125,-1213.539968
1268.869733,-1272.715059,1304.487399,-1313.89069
1159.899549,-1200.658612,1268.869733,-1272.715059
1354.037187,-1289.510286,1619.756157,-1499.774433
1354.037187,-1289.510286,1418.42266,-1522.566943
1354.037187,-1289.510286,1580.981205,-1190.384193
1354.037187,-1289.510286,1268.869733,-1272.715059
1012.089129,-956.530399,981.690572,-859.912281
1032.952359,-754.038749,1278.61021,-887.083749
1032.952359,-754.038749,981.690572,-859.912281
1032.952359,-754.038749,871.081394,-690.678401
1662.622548,-896.459908,1528.234111,-995.772673
840.079224,-841.377308,981.690572,-859.912281
1274.397819,-730.665355,1182.312973,-522.368347
1274.397819,-730.665355,1278.61021,-887.083749
1274.397819,-730.665355,1574.393926,-749.407964
1811.492222,-1124.233899,1689.14125,-1213.539968
826.547171,-918.564377,981.690572,-859.912281
826.547171,-918.564377,1012.089129,-956.530399
1869.027656,-888.301859,2136.122269,-605.350668
1869.027656,-888.301859,1819.371494,-553.737957
863.539683,-1288.624696,898.796291,-1378.331205
1628.952143,-678.831536,1574.393926,-749.407964
1628.952143,-678.831536,1662.622548,-896.459908
1840.068021,-882.372613,1869.027656,-888.301859
1840.068021,-882.372613,1628.952143,-678.831536
1766.722783,-1027.168518,1528.234111,-995.772673
1766.722783,-1027.168518,1662.622548,-896.459908
1766.722783,-1027.168518,1811.492222,-1124.233899
1766.722783,-1027.168518,1840.068021,-882.372613
838.358955,-823.384142,981.690572,-859.912281
838.358955,-823.384142,871.081394,-690.678401
838.358955,-823.384142,840.079224,-841.377308
1508.90251,-1097.688283,1465.781165,-990.7361
1508.90251,-1097.688283,1580.981205,-1190.384193
1508.90251,-1097.688283,1766.722783,-1027.168518
1608.047688,-660.336907,1628.952143,-678.831536
1118.708027,-1051.997274,1159.899549,-1200.658612
1118.708027,-1051.997274,1012.089129,-956.530399
1060.196944,-1294.145521,1223.309202,-1608.435228
1060.196944,-1294.145521,898.796291,-1378.331205
1060.196944,-1294.145521,1304.487399,-1313.89069
1060.196944,-1294.145521,863.539683,-1288.624696
1911.581543,-1124.658724,1999.954959,-1156.081837
1911.581543,-1124.658724,2016.595528,-1349.645071
1911.581543,-1124.658724,1811.492222,-1124.233899
1911.581543,-1124.658724,1766.722783,-1027.168518
1225.990302,-1076.017971,1465.781165,-990.7361
1225.990302,-1076.017971,1159.899549,-1200.658612
1225.990302,-1076.017971,1118.708027,-1051.997274
279.590965,-1129.477487,211.482428,-1285.432831
634.480481,-897.016927,840.079224,-841.377308
634.480481,-897.016927,826.547171,-918.564377
13.448069,-1239.164573,0.359991,-1434.76488
13.448069,-1239.164573,211.482428,-1285.432831
711.421822,-563.955016,691.991055,-522.079916
531.901809,-608.077603,711.421822,-563.955016
63.179565,-1043.706132,211.482428,-1285.432831
359.878805,-939.519878,316.714761,-784.17855
495.845927,-1288.897959,396.954579,-1456.842111
495.845927,-1288.897959,863.539683,-1288.624696
610.452083,-845.020055,634.480481,-897.016927
610.452083,-845.020055,711.421822,-563.955016
610.452083,-845.020055,316.714761,-784.17855
148.800197,-820.003013,33.225135,-789.698582
148.800197,-820.003013,178.43331,-608.45436
590.528645,-539.278642,691.991055,-522.079916
590.528645,-539.278642,531.901809,-608.077603
58.517399,-964.121936,63.179565,-1043.706132
146.781179,-936.853692,279.590965,-1129.477487
146.781179,-936.853692,359.878805,-939.519878
146.781179,-936.853692,58.517399,-964.121936
248.367017,-700.130634,316.714761,-784.17855
248.367017,-700.130634,178.43331,-608.45436
248.367017,-700.130634,148.800197,-820.003013
42.745589,-768.005739,33.225135,-789.698582
42.745589,-768.005739,178.43331,-608.45436
42.745589,-768.005739,148.800197,-820.003013
512.113219,-1052.918925,863.539683,-1288.624696
512.113219,-1052.918925,634.480481,-897.016927
384.270671,-981.298591,359.878805,-939.519878
384.270671,-981.298591,512.113219,-1052.918925
381.822562,-1220.837042,279.590965,-1129.477487
381.822562,-1220.837042,495.845927,-1288.897959
381.822562,-1220.837042,384.270671,-981.298591
154.827073,-49.973571,340.343972,-95.293576
154.827073,-49.973571,40.193673,-453.796022
482.798455,-405.146805,590.528645,-539.278642
487.247149,-265.792597,482.798455,-405.146805
663.190241,-505.808183,691.991055,-522.079916
663.190241,-505.808183,590.528645,-539.278642
17.032139,-456.446062,40.193673,-453.796022
746.81846,-115.771707,721.617365,-249.010124
192.942539,-410.07216,40.193673,-453.796022
192.942539,-410.07216,289.214097,-374.593392
403.614602,-497.809722,531.901809,-608.077603
403.614602,-497.809722,590.528645,-539.278642
403.614602,-497.809722,289.214097,-374.593392
403.614602,-497.809722,192.942539,-410.07216
397.86144,-224.06249,340.343972,-95.293576
397.86144,-224.06249,487.247149,-265.792597
397.86144,-224.06249,289.214097,-374.593392
737.728937,-310.996584,487.247149,-265.792597
737.728937,-310.996584,721.617365,-249.010124
598.314703,-444.626834,482.798455,-405.146805
598.314703,-444.626834,487.247149,-265.792597
598.314703,-444.626834,663.190241,-505.808183
399.514876,-24.241692,340.343972,-95.293576
399.514876,-24.241692,154.827073,-49.973571
1417.049562,-469.084999,1574.393926,-749.407964
1417.049562,-469.084999,1608.047688,-660.336907
1259.744509,-341.170381,1182.312973,-522.368347
1630.180299,-246.884777,1259.744509,-341.170381
1656.449476,-508.870132,1628.952143,-678.831536
1656.449476,-508.870132,1608.047688,-660.336907
1656.449476,-508.870132,1417.049562,-469.084999
893.017352,-237.010785,721.617365,-249.010124
893.017352,-237.010785,746.81846,-115.771707
893.017352,-237.010785,737.728937,-310.996584
2017.044806,-169.120711,1764.664872,-79.097927
1055.338977,-376.938619,1182.312973,-522.368347
2024.069045,-356.495611,2017.044806,-169.120711
1380.799098,-73.615367,1630.180299,-246.884777
1380.799098,-73.615367,1764.664872,-79.097927
1596.582389,-371.928096,1630.180299,-246.884777
1596.582389,-371.928096,1656.449476,-508.870132
1040.534379,-207.419602,1055.338977,-376.938619
1040.534379,-207.419602,1022.996751,-43.79136
927.173915,-211.102721,746.81846,-115.771707
927.173915,-211.102721,893.017352,-237.010785
927.173915,-211.102721,1022.996751,-43.79136
927.173915,-211.102721,1040.534379,-207.419602
1193.010219,-108.459225,1259.744509,-341.170381
1193.010219,-108.459225,1380.799098,-73.615367
1193.010219,-108.459225,1022.996751,-43.79136
1193.010219,-108.459225,1040.534379,-207.419602
953.594763,-385.326279,871.081394,-690.678401
953.594763,-385.326279,893.017352,-237.010785
953.594763,-385.326279,1055.338977,-376.938619
953.594763,-385.326279,927.173915,-211.102721
1735.534328,-220.450452,1630.180299,-246.884777
1735.534328,-220.450452,1764.664872,-79.097927
1735.534328,-220.450452,2024.069045,-356.495611
1735.534328,-220.450452,1596.582389,-371.928096
3107.955138,-309.080591,3193.313781,-600.523775
3231.361451,-359.84679,3273.184989,-600.481915
3231.361451,-359.84679,3107.955138,-309.080591
2762.350417,-127.103683,3107.955138,-309.080591
2629.259856,-380.911379,2756.783275,-578.221848
2629.259856,-380.911379,2594.25749,-639.867393
2629.259856,-380.911379,2560.379975,-329.356668
3406.820751,-379.40866,3542.060683,-562.623327
2125.321538,-473.499374,2136.122269,-605.350668
2125.321538,-473.499374,2340.309347,-716.066532
2125.321538,-473.499374,1819.371494,-553.737957
2125.321538,-473.499374,2024.069045,-356.495611
2339.517438,-305.148002,2560.379975,-329.356668
2319.509683,-15.15156,2334.585591,-54.830848
3181.146708,-194.596424,3231.361451,-359.84679
3181.146708,-194.596424,2762.350417,-127.103683
3374.484792,-175.831102,3406.820751,-379.40866
2695.425566,-240.046016,2560.379975,-329.356668
2695.425566,-240.046016,2762.350417,-127.103683
2695.425566,-240.046016,2629.259856,-380.911379
2678.239964,-41.959098,2762.350417,-127.103683
2678.239964,-41.959098,2695.425566,-240.046016
3176.514149,-48.231095,3181.146708,-194.596424
3176.514149,-48.231095,2678.239964,-41.959098
2471.139942,-120.613254,2334.585591,-54.830848
2471.139942,-120.613254,2339.517438,-305.148002
2471.139942,-120.613254,2319.509683,-15.15156
2311.306066,-123.525695,2334.585591,-54.830848
2311.306066,-123.525695,2339.517438,-305.148002
2311.306066,-123.525695,2471.139942,-120.613254
3580.603062,-139.707095,3374.484792,-175.831102
3580.603062,-139.707095,3176.514149,-48.231095
3430.730204,-217.646121,3406.820751,-379.40866
3430.730204,-217.646121,3374.484792,-175.831102
3430.730204,-217.646121,3580.603062,-139.707095
4643.535706,-459.424796,4399.640481,-675.982158
3721.328811,-496.99316,3780.659836,-653.228087
3720.806967,-419.820284,4078.946679,-553.56469
3720.806967,-419.820284,3721.328811,-496.99316
3563.530495,-434.65518,3406.820751,-379.40866
3563.530495,-434.65518,3721.328811,-496.99316
3563.530495,-434.65518,3720.806967,-419.820284
4163.460927,-87.44761,3918.059617,-190.316154
4341.27515,-461.94053,4399.640481,-675.982158
4300.811936,-208.939576,4475.101582,-208.294527
4300.811936,-208.939576,3918.059617,-190.316154
4300.811936,-208.939576,4163.460927,-87.44761
4300.811936,-208.939576,4341.27515,-461.94053
3787.384452,-296.363394,3720.806967,-419.820284
3787.384452,-296.363394,3563.530495,-434.65518
3787.384452,-296.363394,3918.059617,-190.316154
4505.109917,-41.517342,4475.101582,-208.294527
4505.109917,-41.517342,4163.460927,-87.44761
4334.65832,-69.433304,4475.101582,-208.294527
4334.65832,-69.433304,4163.460927,-87.44761
4334.65832,-69.433304,4300.811936,-208.939576
4330.935811,-486.184413,4078.946679,-553.56469
4330.935811,-486.184413,4399.640481,-675.982158
4330.935811,-486.184413,4341.27515,-461.94053
4848.597383,-326.209479,4987.888303,-559.913541
4848.597383,-326.209479,4643.535706,-459.424796
5270.726452,-20.457073,5194.066431,-169.64279
4844.998563,-192.870897,4475.101582,-208.294527
4844.998563,-192.870897,4505.109917,-41.517342
4957.878778,-124.453604,4844.998563,-192.870897
4845.03182,-354.226421,4786.758625,-606.270771
4845.03182,-354.226421,4643.535706,-459.424796
4845.03182,-354.226421,4848.597383,-326.209479
5048.462896,-127.222345,5194.066431,-169.64279
5048.462896,-127.222345,4957.878778,-124.453604
5433.500093,-239.132681,5261.239872,-516.441984
5433.500093,-239.132681,5194.066431,-169.64279
5457.150991,-196.586437,5194.066431,-169.64279
5457.150991,-196.586437,5433.500093,-239.132681
